Employee_ID,Employment_Status,Hire_Date,Termination_Date,Total_Tenure_Months,Comp_vs_Market,Final_Salary,Avg_KPI_Career,Promotion_Count,Last_Promotion_Date,Exit_Reason,Attrition_Risk_Score
EMP_000219,Terminated,2018-01-27,2020-08-27,31,0.9%,"$102,000",0.7703,0,,Voluntary_Low_Engagement,66.4
EMP_000220,Terminated,2018-01-27,2021-08-27,43,0.1%,"$168,000",0.636,0,,Voluntary_Personal,60.8
EMP_000221,Terminated,2018-01-27,2019-07-28,18,2.2%,"$104,000",0.6678,0,,Voluntary_Better_Offer,50
EMP_000222,Active,2018-01-27,,83,1.4%,"$106,000",0.8696,0,,,49.7
EMP_000223,Terminated,2018-01-27,2019-04-28,15,-8.1%,"$93,000",0.7913,0,,Voluntary_Better_Offer,54
EMP_000224,Terminated,2018-01-27,2024-05-28,76,16.2%,"$118,000",0.799,0,,Voluntary_Personal,44.8
EMP_000225,Active,2018-01-27,,83,-1.6%,"$236,000",0.9078,2,2023-12-28,,39.9
EMP_000226,Terminated,2018-01-27,2019-03-29,14,14.5%,"$156,000",0.8158,0,,Voluntary_Better_Offer,46.3
EMP_000227,Terminated,2018-01-27,2018-07-28,6,1.4%,"$161,000",0.5276,0,,Voluntary_Personal,62.4
EMP_000228,Terminated,2018-01-27,2018-07-28,6,3.6%,"$141,000",0.6583,0,,Voluntary_Better_Offer,51.7
EMP_000229,Terminated,2018-01-28,2019-07-29,18,-3.9%,"$101,000",0.6886,0,,Voluntary_Personal,58
EMP_000230,Terminated,2018-01-28,2023-09-28,68,4.2%,"$238,000",0.8709,2,2022-09-28,Voluntary_Personal,48.3
EMP_000231,Terminated,2018-01-28,2021-08-28,43,12.6%,"$139,000",0.717,0,,Voluntary_Better_Offer,55.9
EMP_000232,Terminated,2018-01-28,2021-04-29,39,8.6%,"$183,000",0.7444,0,,Voluntary_Better_Offer,55.9
EMP_000233,Terminated,2018-01-28,2020-04-28,27,-21.5%,"$144,000",0.6429,0,,Voluntary_Low_Engagement,66.7
EMP_000234,Terminated,2018-01-28,2019-12-29,23,12.4%,"$118,000",0.7798,0,,Voluntary_Better_Offer,39.9
EMP_000235,Terminated,2018-01-28,2018-09-28,8,0.4%,"$159,000",0.5303,0,,Voluntary_Better_Offer,63.1
EMP_000236,Terminated,2018-01-28,2019-02-27,13,-5.2%,"$117,000",0.7812,0,,Voluntary_Better_Offer,52.6
EMP_000237,Terminated,2018-01-28,2023-02-27,61,-9.3%,"$112,000",0.7162,0,,Voluntary_Personal,53
EMP_000238,Terminated,2018-01-28,2021-03-29,38,-12.4%,"$147,000",0.619,0,,Voluntary_Personal,63.4
EMP_000239,Terminated,2018-01-28,2022-06-29,53,11.0%,"$187,000",0.8343,0,,Voluntary_Personal,49.1
EMP_000240,Terminated,2018-01-28,2022-05-29,52,-2.3%,"$205,000",0.8883,2,2021-05-29,Voluntary_Personal,42
EMP_000241,Terminated,2018-01-29,2018-07-30,6,-17.8%,"$97,000",0.5098,0,,Voluntary_Better_Offer,60.1
EMP_000242,Terminated,2018-01-29,2019-10-30,21,-14.6%,"$89,000",0.7476,0,,Voluntary_Personal,57.8
EMP_000243,Terminated,2018-01-29,2018-11-29,10,10.2%,"$185,000",0.6916,0,,Voluntary_Better_Offer,48.8
EMP_000244,Terminated,2018-01-29,2021-04-30,39,-14.6%,"$106,000",0.6505,0,,Voluntary_Better_Offer,62.3
EMP_000245,Terminated,2018-01-29,2018-11-29,10,-4.7%,"$97,000",0.6034,0,,Voluntary_Low_Engagement,53.4
EMP_000246,Terminated,2018-01-29,2020-10-29,33,7.5%,"$157,000",0.818,1,2019-10-30,Voluntary_Better_Offer,46.3
EMP_000247,Terminated,2018-01-29,2018-07-30,6,0.8%,"$106,000",0.5174,0,,Voluntary_Low_Engagement,65.1
EMP_000248,Terminated,2018-01-29,2020-08-29,31,18.5%,"$139,000",0.6439,0,,Voluntary_Low_Engagement,57.9
EMP_000249,Terminated,2018-01-29,2019-01-29,12,14.1%,"$116,000",0.6455,0,,Voluntary_Better_Offer,56
EMP_000250,Terminated,2018-01-30,2020-07-31,30,-1.5%,"$166,000",0.6072,0,,Voluntary_Better_Offer,62.7
EMP_000251,Terminated,2018-01-30,2021-03-01,37,2.9%,"$104,000",0.7832,0,,Voluntary_Better_Offer,45.5
EMP_000252,Terminated,2018-01-30,2019-07-31,18,16.0%,"$195,000",0.8216,0,,Voluntary_Better_Offer,43.8
EMP_000253,Terminated,2018-01-30,2020-07-31,30,-14.5%,"$136,000",0.7969,0,,Voluntary_Better_Offer,49.5
EMP_000254,Terminated,2018-01-30,2020-03-31,26,-4.9%,"$100,000",0.775,0,,Voluntary_Better_Offer,49.2
EMP_000255,Terminated,2018-01-30,2020-06-30,29,12.0%,"$117,000",0.7916,0,,Voluntary_Personal,49
EMP_000256,Terminated,2018-01-30,2020-10-30,33,4.3%,"$175,000",0.6156,0,,Voluntary_Low_Engagement,53.5
EMP_000257,Terminated,2018-01-31,2024-05-02,75,9.8%,"$185,000",0.8187,0,,Voluntary_Better_Offer,58.5
EMP_000258,Terminated,2018-01-31,2019-08-01,18,0.3%,"$105,000",0.7071,0,,Voluntary_Personal,53.3
EMP_000259,Terminated,2018-01-31,2020-04-01,26,2.6%,"$173,000",0.7182,0,,Voluntary_Personal,52.4
EMP_000260,Terminated,2018-01-31,2019-07-02,17,-4.5%,"$161,000",0.7352,0,,Voluntary_Personal,52.9
EMP_000261,Terminated,2018-01-31,2019-10-01,20,-14.7%,"$143,000",0.515,0,,Voluntary_Low_Engagement,68
EMP_000262,Terminated,2018-01-31,2023-07-02,65,-3.4%,"$119,000",0.7323,0,,Voluntary_Personal,57.1
EMP_000263,Terminated,2018-01-31,2021-03-02,37,19.6%,"$227,000",0.9567,1,2020-03-02,Voluntary_Personal,36.6
EMP_000264,Terminated,2018-01-31,2018-08-01,6,-7.5%,"$126,000",0.5931,0,,Voluntary_Personal,55.4
EMP_000265,Terminated,2018-01-31,2020-01-01,23,-3.0%,"$102,000",0.699,0,,Voluntary_Personal,55.1
EMP_000266,Terminated,2018-01-31,2024-07-01,77,-6.8%,"$127,000",0.8584,2,2023-07-02,Voluntary_Better_Offer,50
EMP_000267,Terminated,2018-02-01,2018-08-02,6,-7.2%,"$115,000",0.5995,0,,Voluntary_Low_Engagement,53.8
EMP_000268,Terminated,2018-02-01,2021-12-02,46,2.2%,"$162,000",0.7664,0,,Involuntary_Restructure,49.5
EMP_000269,Terminated,2018-02-01,2024-03-03,73,-1.4%,"$166,000",0.8479,0,,Voluntary_Personal,43.7
EMP_000270,Terminated,2018-02-01,2020-06-02,28,5.3%,"$107,000",0.7288,0,,Voluntary_Personal,49.4
EMP_000271,Terminated,2018-02-01,2019-07-03,17,-13.4%,"$137,000",0.6064,0,,Voluntary_Better_Offer,64.2
EMP_000272,Terminated,2018-02-01,2018-12-02,10,-18.2%,"$138,000",0.7827,0,,Voluntary_Personal,63.2
EMP_000273,Terminated,2018-02-01,2022-05-03,51,2.7%,"$172,000",0.8206,2,2021-05-03,Voluntary_Better_Offer,42.5
EMP_000274,Terminated,2018-02-01,2021-11-01,45,-2.7%,"$164,000",0.757,0,,Voluntary_Better_Offer,48.3
EMP_000275,Terminated,2018-02-01,2024-06-02,76,-8.5%,"$113,000",0.7956,0,,Voluntary_Better_Offer,52.9
EMP_000276,Terminated,2018-02-02,2019-11-03,21,1.6%,"$139,000",0.6436,0,,Voluntary_Personal,59.2
EMP_000277,Terminated,2018-02-02,2018-10-03,8,-7.6%,"$155,000",0.6332,0,,Voluntary_Better_Offer,50.4
EMP_000278,Terminated,2018-02-02,2021-07-04,41,4.2%,"$175,000",0.7574,0,,Voluntary_Better_Offer,52.2
EMP_000279,Terminated,2018-02-02,2022-11-03,57,21.8%,"$203,000",0.8282,2,2021-11-02,Voluntary_Better_Offer,41.6
EMP_000280,Terminated,2018-02-02,2022-12-03,58,14.8%,"$243,000",0.9082,2,2021-12-03,Involuntary_Restructure,41.8
EMP_000281,Terminated,2018-02-02,2021-05-04,39,2.2%,"$107,000",0.6653,0,,Voluntary_Low_Engagement,54
EMP_000282,Terminated,2018-02-02,2020-03-04,25,-3.3%,"$120,000",0.8816,0,,Voluntary_Personal,51.4
EMP_000283,Terminated,2018-02-02,2020-01-03,23,-5.9%,"$116,000",0.6078,0,,Voluntary_Better_Offer,59
EMP_000284,Terminated,2018-02-03,2018-08-04,6,-4.0%,"$113,000",0.5044,0,,Voluntary_Low_Engagement,65.2
EMP_000285,Terminated,2018-02-03,2020-12-03,34,-0.6%,"$104,000",0.6401,0,,Voluntary_Low_Engagement,64.2
EMP_000286,Terminated,2018-02-03,2019-03-05,13,-0.2%,"$168,000",0.8781,0,,Voluntary_Better_Offer,46.3
EMP_000287,Terminated,2018-02-03,2019-05-05,15,-13.6%,"$90,000",0.6684,0,,Voluntary_Personal,62.1
EMP_000288,Terminated,2018-02-03,2023-10-04,68,14.9%,"$193,000",0.803,0,,Voluntary_Better_Offer,51.2
EMP_000289,Terminated,2018-02-03,2021-08-04,42,8.1%,"$147,000",0.6372,0,,Voluntary_Low_Engagement,54.5
EMP_000290,Active,2018-02-04,,82,7.6%,"$126,000",0.7115,0,,,54.5
EMP_000291,Terminated,2018-02-04,2021-04-05,38,6.2%,"$131,000",0.7108,0,,Involuntary_Restructure,57
EMP_000292,Terminated,2018-02-04,2023-09-05,67,8.9%,"$183,000",0.7794,0,,Voluntary_Better_Offer,55.1
EMP_000293,Terminated,2018-02-04,2022-06-05,52,9.4%,"$184,000",0.7084,0,,Voluntary_Low_Engagement,52.3
EMP_000294,Terminated,2018-02-04,2018-11-04,9,-10.0%,"$143,000",0.7085,0,,Voluntary_Personal,54.2
EMP_000295,Terminated,2018-02-04,2020-03-06,25,-11.3%,"$163,000",0.6189,0,,Voluntary_Better_Offer,60.7
EMP_000296,Terminated,2018-02-05,2024-09-05,79,21.2%,"$267,000",0.8022,2,2023-09-06,Voluntary_Low_Engagement,42.2
EMP_000297,Terminated,2018-02-05,2020-05-06,27,7.2%,"$180,000",0.6093,0,,Voluntary_Low_Engagement,52.5
EMP_000298,Terminated,2018-02-05,2018-10-06,8,-4.3%,"$130,000",0.7115,0,,Voluntary_Better_Offer,50.2
EMP_000299,Terminated,2018-02-05,2023-06-07,64,3.0%,"$173,000",0.7397,0,,Voluntary_Personal,55.8
EMP_000300,Terminated,2018-02-05,2018-09-06,7,16.4%,"$159,000",0.9328,0,,Voluntary_Personal,32.2
EMP_000301,Terminated,2018-02-05,2022-01-05,47,30.0%,"$256,000",0.8955,1,2021-01-05,Voluntary_Better_Offer,35.9
EMP_000302,Terminated,2018-02-05,2023-03-07,61,-0.4%,"$104,000",0.7213,0,,Voluntary_Personal,62.8
EMP_000303,Terminated,2018-02-05,2019-04-07,14,-5.1%,"$99,000",0.8292,0,,Voluntary_Personal,49
EMP_000304,Terminated,2018-02-05,2020-09-05,31,20.7%,"$142,000",0.7242,0,,Voluntary_Low_Engagement,48.3
EMP_000305,Terminated,2018-02-05,2020-04-06,26,3.0%,"$121,000",0.8316,0,,Involuntary_Restructure,59.7
EMP_000306,Terminated,2018-02-06,2020-02-06,24,-13.4%,"$91,000",0.757,0,,Voluntary_Low_Engagement,63.5
EMP_000307,Terminated,2018-02-06,2021-08-07,42,-4.3%,"$130,000",0.6239,0,,Voluntary_Better_Offer,62.1
EMP_000308,Terminated,2018-02-06,2023-07-08,65,16.8%,"$217,000",0.8887,2,2022-07-08,Voluntary_Better_Offer,36.1
EMP_000309,Terminated,2018-02-06,2020-10-07,32,11.5%,"$187,000",0.7804,0,,Voluntary_Better_Offer,47.4
EMP_000310,Terminated,2018-02-06,2018-09-07,7,-12.7%,"$138,000",0.6067,0,,Voluntary_Personal,52.6
EMP_000311,Terminated,2018-02-06,2020-05-07,27,1.8%,"$106,000",0.8662,0,,Voluntary_Better_Offer,49.4
EMP_000312,Terminated,2018-02-06,2019-04-08,14,23.4%,"$153,000",0.7934,0,,Voluntary_Personal,41.4
EMP_000313,Terminated,2018-02-07,2021-01-07,35,-11.9%,"$92,000",0.7577,0,,Voluntary_Personal,52.9
EMP_000314,Terminated,2018-02-07,2019-12-08,22,7.0%,"$146,000",0.5998,0,,Voluntary_Low_Engagement,58.1
EMP_000315,Terminated,2018-02-07,2021-07-09,41,-2.2%,"$121,000",0.6851,0,,Voluntary_Personal,53.3
EMP_000316,Terminated,2018-02-07,2021-11-07,45,12.3%,"$178,000",0.8606,0,,Voluntary_Better_Offer,48.3
EMP_000317,Terminated,2018-02-07,2018-11-07,9,13.9%,"$134,000",0.9218,0,,Voluntary_Personal,42.4
EMP_000318,Terminated,2018-02-08,2018-08-09,6,-8.6%,"$93,000",0.529,0,,Voluntary_Low_Engagement,69.8
EMP_000319,Terminated,2018-02-08,2023-02-08,60,2.6%,"$140,000",0.6925,0,,Voluntary_Better_Offer,47.7
EMP_000320,Active,2018-02-08,,82,-12.6%,"$139,000",0.727,0,,,56.5
EMP_000321,Terminated,2018-02-08,2018-11-08,9,-6.6%,"$157,000",0.7566,0,,Voluntary_Better_Offer,53.1
EMP_000322,Terminated,2018-02-08,2022-12-09,58,19.5%,"$189,000",0.7658,0,,Voluntary_Personal,46.3
EMP_000323,Active,2018-02-09,,82,-5.3%,"$159,000",0.8037,0,,,51.7
EMP_000324,Terminated,2018-02-09,2018-08-10,6,-7.8%,"$155,000",0.5292,0,,Voluntary_Low_Engagement,64.2
EMP_000325,Terminated,2018-02-09,2018-08-10,6,6.0%,"$178,000",0.9387,0,,Voluntary_Better_Offer,40
EMP_000326,Terminated,2018-02-09,2024-09-09,79,-7.9%,"$108,000",0.7884,0,,Voluntary_Better_Offer,49
EMP_000327,Terminated,2018-02-10,2023-05-12,63,3.6%,"$121,000",0.8616,0,,Voluntary_Better_Offer,47.5
EMP_000328,Terminated,2018-02-10,2019-03-12,13,-11.8%,"$148,000",0.6028,0,,Voluntary_Low_Engagement,62.4
EMP_000329,Terminated,2018-02-10,2020-08-11,30,10.6%,"$151,000",0.7425,0,,Voluntary_Better_Offer,47.6
EMP_000330,Terminated,2018-02-10,2021-06-11,40,-8.6%,"$125,000",0.7713,0,,Voluntary_Better_Offer,53.8
EMP_000331,Terminated,2018-02-10,2021-03-12,37,-6.7%,"$157,000",0.6666,0,,Voluntary_Personal,63.6
EMP_000332,Terminated,2018-02-10,2018-08-11,6,7.4%,"$133,000",0.6524,0,,Voluntary_Low_Engagement,56.4
EMP_000333,Active,2018-02-10,,82,0.3%,"$159,000",0.728,0,,,53.7
EMP_000334,Terminated,2018-02-10,2021-05-12,39,29.5%,"$176,000",0.7985,0,,Voluntary_Personal,41.3
EMP_000335,Terminated,2018-02-10,2019-09-11,19,3.5%,"$108,000",0.7111,0,,Voluntary_Better_Offer,54.9
EMP_000336,Terminated,2018-02-10,2018-10-11,8,1.7%,"$171,000",0.611,0,,Voluntary_Low_Engagement,53.6
EMP_000337,Terminated,2018-02-10,2020-12-10,34,5.4%,"$144,000",0.6657,0,,Voluntary_Better_Offer,58.6
EMP_000338,Terminated,2018-02-10,2022-12-11,58,13.4%,"$257,000",0.839,2,2021-12-11,Voluntary_Personal,40.8
EMP_000339,Terminated,2018-02-10,2022-04-12,50,15.2%,"$142,000",0.7897,0,,Voluntary_Better_Offer,51.8
EMP_000340,Terminated,2018-02-11,2019-05-13,15,-2.5%,"$99,000",0.7419,0,,Involuntary_Restructure,56.7
EMP_000341,Terminated,2018-02-11,2019-08-12,18,15.9%,"$136,000",0.8333,0,,Voluntary_Better_Offer,40
EMP_000342,Terminated,2018-02-11,2021-01-11,35,6.3%,"$178,000",0.7848,0,,Voluntary_Personal,53
EMP_000343,Terminated,2018-02-11,2021-08-12,42,8.1%,"$127,000",0.7451,0,,Voluntary_Personal,58.5
EMP_000344,Terminated,2018-02-11,2018-08-12,6,-9.4%,"$95,000",0.7654,0,,Voluntary_Personal,57.3
EMP_000345,Active,2018-02-12,,82,3.5%,"$225,000",0.9539,2,2023-12-13,,31.1
EMP_000346,Terminated,2018-02-12,2023-03-14,61,2.7%,"$120,000",0.8782,0,,Voluntary_Personal,44.5
EMP_000347,Terminated,2018-02-12,2019-08-13,18,1.5%,"$106,000",0.5399,0,,Voluntary_Low_Engagement,68.8
EMP_000348,Terminated,2018-02-12,2019-01-12,11,8.7%,"$110,000",0.6046,0,,Voluntary_Low_Engagement,47.6
EMP_000349,Terminated,2018-02-12,2021-06-13,40,-4.2%,"$161,000",0.7075,0,,Voluntary_Personal,60.3
EMP_000350,Active,2018-02-12,,82,17.5%,"$119,000",0.8137,0,,,49.2
EMP_000351,Terminated,2018-02-12,2021-07-14,41,5.8%,"$126,000",0.8322,1,2020-07-13,Voluntary_Better_Offer,44.8
EMP_000352,Terminated,2018-02-12,2019-08-13,18,-2.4%,"$121,000",0.844,0,,Voluntary_Better_Offer,45.1
EMP_000353,Terminated,2018-02-12,2019-07-14,17,16.5%,"$144,000",0.6569,0,,Voluntary_Low_Engagement,56.4
EMP_000354,Terminated,2018-02-13,2019-11-14,21,8.9%,"$135,000",0.638,0,,Voluntary_Low_Engagement,51.7
EMP_000355,Terminated,2018-02-13,2019-02-13,12,1.3%,"$170,000",0.8215,0,,Involuntary_Restructure,42.7
EMP_000356,Terminated,2018-02-13,2019-07-15,17,-3.8%,"$162,000",0.5597,0,,Voluntary_Low_Engagement,64.5
EMP_000357,Terminated,2018-02-13,2020-06-14,28,18.6%,"$120,000",0.6729,0,,Voluntary_Low_Engagement,50.3
EMP_000358,Terminated,2018-02-13,2021-04-14,38,1.4%,"$157,000",0.8409,1,2020-04-14,Voluntary_Better_Offer,38.5
EMP_000359,Terminated,2018-02-13,2020-04-14,26,-5.0%,"$150,000",0.803,0,,Voluntary_Better_Offer,54.9
EMP_000360,Terminated,2018-02-13,2019-11-14,21,4.9%,"$143,000",0.7053,0,,Voluntary_Low_Engagement,56.5
EMP_000361,Terminated,2018-02-13,2022-12-14,58,16.0%,"$158,000",0.6981,0,,Voluntary_Personal,51.6
EMP_000362,Terminated,2018-02-13,2019-10-14,20,-4.5%,"$100,000",0.5701,0,,Voluntary_Low_Engagement,62.4
EMP_000363,Terminated,2018-02-13,2023-05-15,63,-7.8%,"$96,000",0.6401,0,,Voluntary_Low_Engagement,54.9
EMP_000364,Terminated,2018-02-13,2021-05-15,39,-13.3%,"$146,000",0.5905,0,,Voluntary_Low_Engagement,60.7
EMP_000365,Terminated,2018-02-13,2023-05-15,63,-7.2%,"$115,000",0.8051,0,,Voluntary_Better_Offer,51.5
EMP_000366,Terminated,2018-02-14,2021-09-14,43,-8.1%,"$93,000",0.6205,0,,Involuntary_Restructure,54.6
EMP_000367,Terminated,2018-02-14,2019-09-15,19,1.1%,"$138,000",0.8091,0,,Involuntary_Restructure,41.7
EMP_000368,Terminated,2018-02-14,2018-12-15,10,-10.8%,"$90,000",0.6926,0,,Voluntary_Better_Offer,62
EMP_000369,Active,2018-02-14,,82,17.4%,"$284,000",0.8885,2,2023-12-15,,33.3
EMP_000370,Terminated,2018-02-14,2022-04-16,50,-18.0%,"$83,000",0.7574,0,,Involuntary_Performance,64.4
EMP_000371,Terminated,2018-02-14,2021-02-13,36,-8.6%,"$113,000",0.757,0,,Voluntary_Better_Offer,56.4
EMP_000372,Terminated,2018-02-14,2022-08-15,54,-12.8%,"$138,000",0.7797,0,,Voluntary_Better_Offer,54
EMP_000373,Terminated,2018-02-15,2024-09-15,79,25.2%,"$215,000",0.9178,2,2023-09-16,Voluntary_Better_Offer,39.2
EMP_000374,Terminated,2018-02-15,2019-09-16,19,-6.5%,"$157,000",0.6044,0,,Voluntary_Low_Engagement,53.7
EMP_000375,Terminated,2018-02-15,2021-01-15,35,8.7%,"$110,000",0.4885,0,,Voluntary_Low_Engagement,65.3
EMP_000376,Terminated,2018-02-15,2021-02-14,36,2.0%,"$103,000",0.6476,0,,Voluntary_Low_Engagement,65.3
EMP_000377,Terminated,2018-02-15,2021-09-15,43,1.4%,"$125,000",0.6502,0,,Voluntary_Personal,51.1
EMP_000378,Terminated,2018-02-15,2021-03-17,37,-8.8%,"$107,000",0.7818,0,,Voluntary_Better_Offer,46.4
EMP_000379,Terminated,2018-02-15,2019-09-16,19,10.8%,"$137,000",0.8714,0,,Voluntary_Better_Offer,45.2
EMP_000380,Terminated,2018-02-16,2020-03-18,25,-10.8%,"$93,000",0.5749,0,,Voluntary_Low_Engagement,66.2
EMP_000381,Terminated,2018-02-16,2019-12-17,22,30.3%,"$161,000",0.7348,0,,Voluntary_Personal,44.3
EMP_000382,Terminated,2018-02-16,2020-07-17,29,1.5%,"$161,000",0.7948,0,,Voluntary_Better_Offer,56.5
EMP_000383,Terminated,2018-02-16,2018-08-17,6,16.8%,"$137,000",0.6267,0,,Voluntary_Low_Engagement,54.5
EMP_000384,Terminated,2018-02-16,2019-12-17,22,-6.7%,"$98,000",0.7386,0,,Voluntary_Better_Offer,52.6
EMP_000385,Terminated,2018-02-16,2022-01-16,47,-1.1%,"$135,000",0.8352,1,2021-01-16,Voluntary_Personal,45.9
EMP_000386,Terminated,2018-02-16,2020-05-17,27,-0.7%,"$157,000",0.6536,0,,Voluntary_Low_Engagement,49.1
EMP_000387,Terminated,2018-02-16,2020-02-16,24,10.2%,"$115,000",0.5816,0,,Voluntary_Low_Engagement,57.4
EMP_000388,Terminated,2018-02-16,2020-06-17,28,-3.5%,"$101,000",0.6693,0,,Voluntary_Better_Offer,53.7
EMP_000389,Terminated,2018-02-16,2019-11-17,21,9.1%,"$111,000",0.6236,0,,Voluntary_Better_Offer,58.6
EMP_000390,Terminated,2018-02-16,2019-11-17,21,14.8%,"$182,000",0.76,0,,Voluntary_Better_Offer,55.1
EMP_000391,Terminated,2018-02-16,2021-07-18,41,-14.0%,"$144,000",0.754,0,,Voluntary_Better_Offer,57
EMP_000392,Terminated,2018-02-17,2019-03-19,13,-7.6%,"$97,000",0.5583,0,,Voluntary_Low_Engagement,60.3
EMP_000393,Terminated,2018-02-17,2018-12-18,10,20.8%,"$149,000",0.8749,0,,Voluntary_Better_Offer,42.8
EMP_000394,Terminated,2018-02-17,2019-04-19,14,3.9%,"$164,000",0.7395,0,,Involuntary_Restructure,46.6
EMP_000395,Terminated,2018-02-17,2019-11-18,21,-6.4%,"$172,000",0.5442,0,,Voluntary_Low_Engagement,66.9
EMP_000396,Terminated,2018-02-17,2023-07-19,65,-17.8%,"$101,000",0.7504,0,,Voluntary_Personal,55.2
EMP_000397,Terminated,2018-02-18,2022-08-19,54,16.6%,"$196,000",0.7184,0,,Voluntary_Personal,49.2
EMP_000398,Terminated,2018-02-18,2019-10-19,20,-8.2%,"$113,000",0.556,0,,Voluntary_Low_Engagement,62.8
EMP_000399,Terminated,2018-02-18,2023-02-18,60,14.7%,"$142,000",0.814,0,,Voluntary_Personal,45.1
EMP_000400,Terminated,2018-02-18,2019-08-19,18,14.3%,"$156,000",0.6239,0,,Voluntary_Low_Engagement,49.6
EMP_000401,Terminated,2018-02-18,2019-07-20,17,-8.4%,"$125,000",0.638,0,,Voluntary_Low_Engagement,54.8
EMP_000402,Terminated,2018-02-18,2020-11-18,33,-24.1%,"$79,000",0.516,0,,Voluntary_Personal,69.9
EMP_000403,Terminated,2018-02-19,2018-10-20,8,-11.7%,"$92,000",0.8354,0,,Voluntary_Better_Offer,47.8
EMP_000404,Terminated,2018-02-19,2020-02-19,24,-7.1%,"$97,000",0.5449,0,,Voluntary_Low_Engagement,62.2
EMP_000405,Terminated,2018-02-19,2021-05-21,39,9.5%,"$145,000",0.8081,1,2020-05-20,Voluntary_Better_Offer,46.7
EMP_000406,Terminated,2018-02-19,2019-07-21,17,10.9%,"$186,000",0.6171,0,,Voluntary_Low_Engagement,57.7
EMP_000407,Terminated,2018-02-19,2019-08-20,18,12.2%,"$117,000",0.8695,0,,Voluntary_Personal,43.2
EMP_000408,Terminated,2018-02-19,2019-05-21,15,0.0%,"$117,000",0.6026,0,,Involuntary_Restructure,67.9
EMP_000409,Terminated,2018-02-19,2021-10-20,44,3.8%,"$122,000",0.6866,0,,Voluntary_Better_Offer,54.7
EMP_000410,Terminated,2018-02-19,2020-02-19,24,11.7%,"$117,000",0.716,0,,Voluntary_Low_Engagement,48.8
EMP_000411,Terminated,2018-02-19,2019-01-19,11,-5.6%,"$99,000",0.4704,0,,Involuntary_Performance,67.9
EMP_000412,Terminated,2018-02-19,2019-12-20,22,22.0%,"$224,000",0.6815,0,,Voluntary_Low_Engagement,48.5
EMP_000413,Terminated,2018-02-19,2019-02-19,12,-0.8%,"$104,000",0.703,0,,Involuntary_Restructure,55.5
EMP_000414,Terminated,2018-02-19,2020-10-20,32,19.0%,"$124,000",0.7673,0,,Voluntary_Personal,43.8
EMP_000415,Terminated,2018-02-20,2021-02-19,36,-12.9%,"$91,000",0.7973,0,,Voluntary_Personal,53.2
EMP_000416,Terminated,2018-02-20,2021-12-21,46,-12.5%,"$139,000",0.7559,0,,Voluntary_Personal,53
EMP_000417,Terminated,2018-02-20,2022-06-21,52,-6.1%,"$110,000",0.7009,0,,Voluntary_Personal,57
EMP_000418,Terminated,2018-02-20,2020-07-21,29,-9.5%,"$152,000",0.9011,0,,Voluntary_Better_Offer,43.9
EMP_000419,Terminated,2018-02-20,2019-03-22,13,-6.6%,"$115,000",0.6098,0,,Voluntary_Personal,62.2
EMP_000420,Terminated,2018-02-20,2023-10-21,68,1.7%,"$103,000",0.6976,0,,Voluntary_Personal,50.7
EMP_000421,Terminated,2018-02-20,2022-05-22,51,10.0%,"$115,000",0.76,0,,Voluntary_Better_Offer,51.2
EMP_000422,Terminated,2018-02-21,2022-12-22,58,-18.9%,"$95,000",0.6342,0,,Voluntary_Low_Engagement,67.4
EMP_000423,Terminated,2018-02-21,2018-08-22,6,18.4%,"$199,000",0.882,0,,Voluntary_Better_Offer,36.5
EMP_000424,Terminated,2018-02-21,2020-03-23,25,-2.0%,"$102,000",0.7671,0,,Voluntary_Personal,51.3
EMP_000425,Terminated,2018-02-21,2018-08-22,6,-12.7%,"$91,000",0.7787,0,,Voluntary_Personal,59.7
EMP_000426,Terminated,2018-02-21,2021-03-23,37,-21.2%,"$97,000",0.6723,0,,Voluntary_Better_Offer,63.4
EMP_000427,Terminated,2018-02-21,2020-09-21,31,-2.0%,"$102,000",0.6799,0,,Voluntary_Better_Offer,52.7
EMP_000428,Terminated,2018-02-21,2018-12-22,10,-7.5%,"$94,000",0.6966,0,,Voluntary_Personal,56.5
EMP_000429,Terminated,2018-02-21,2020-01-22,23,26.2%,"$212,000",0.7627,0,,Voluntary_Better_Offer,42.3
EMP_000430,Terminated,2018-02-21,2021-04-22,38,30.9%,"$152,000",0.8958,1,2020-04-22,Voluntary_Personal,35.6
EMP_000431,Terminated,2018-02-21,2019-11-22,21,4.4%,"$192,000",0.6057,0,,Voluntary_Personal,64.2
EMP_000432,Terminated,2018-02-22,2021-10-23,44,-10.0%,"$122,000",0.7016,0,,Voluntary_Personal,64.2
EMP_000433,Terminated,2018-02-22,2018-10-23,8,2.2%,"$104,000",0.855,0,,Voluntary_Better_Offer,39.9
EMP_000434,Terminated,2018-02-22,2022-01-22,47,10.9%,"$159,000",0.9103,1,2021-01-22,Voluntary_Better_Offer,38.6
EMP_000435,Terminated,2018-02-22,2019-06-24,16,1.4%,"$119,000",0.7422,0,,Voluntary_Personal,49.4
EMP_000436,Terminated,2018-02-22,2020-03-24,25,5.6%,"$192,000",0.849,1,2019-03-24,Voluntary_Better_Offer,42
EMP_000437,Terminated,2018-02-22,2019-05-24,15,11.3%,"$137,000",0.5249,0,,Voluntary_Low_Engagement,59.1
EMP_000438,Terminated,2018-02-22,2022-12-23,58,5.9%,"$107,000",0.7639,0,,Voluntary_Better_Offer,44.9
